order_line_id,order_id,dc_id,sku,qty_ordered,qty_shipped,ship_date,promised_date,actual_delivery_date,transit_days_actual,promise_revisions,backorder_days,on_time,in_full
OL-0019264,ORD-015859,CD-PE,P1,42,42,2026-06-03,2026-06-10,2026-06-08,2,0,0,1,1
OL-0019265,ORD-015859,CD-PE,P2,60,60,2026-06-03,2026-06-10,2026-06-08,2,0,0,1,1
OL-0019266,ORD-015860,CD-GO,P5,6,6,2026-06-03,2026-06-09,2026-06-05,1,0,0,1,1
OL-0019267,ORD-015861,CD-PR,P1,60,60,2026-06-03,2026-06-09,2026-06-05,1,0,0,1,1
OL-0019268,ORD-015861,CD-PR,P2,54,54,2026-06-03,2026-06-09,2026-06-05,1,0,0,1,1
OL-0019269,ORD-015862,CD-PR,P3,36,36,2026-06-03,2026-06-09,2026-06-05,1,0,0,1,1
OL-0019271,ORD-015864,CD-SP,P2,108,108,2026-06-03,2026-06-10,2026-06-08,2,0,0,1,1
OL-0019195,ORD-015795,CD-PR,P1,700,700,2026-06-04,2026-06-10,2026-06-05,1,0,0,1,1
OL-0019204,ORD-015800,CD-SP,P3,150,150,2026-06-04,2026-06-11,2026-06-08,2,0,0,1,1
OL-0019227,ORD-015823,CD-SP,P2,112,112,2026-06-04,2026-06-11,2026-06-08,2,0,0,1,1
OL-0019241,ORD-015836,CD-SP,P2,96,96,2026-06-04,2026-06-11,2026-06-08,2,0,0,1,1
OL-0019254,ORD-015849,CD-PR,P5,18,18,2026-06-04,2026-06-10,2026-06-05,1,0,0,1,1
OL-0019256,ORD-015851,CD-SP,P3,48,48,2026-06-04,2026-06-11,2026-06-08,2,0,0,1,1
OL-0019257,ORD-015852,CD-GO,P4,12,12,2026-06-04,2026-06-12,2026-06-11,5,0,0,1,1
OL-0019261,ORD-015856,CD-SP,P3,24,24,2026-06-04,2026-06-11,2026-06-08,2,0,0,1,1
OL-0019270,ORD-015863,CD-GO,P2,60,60,2026-06-04,2026-06-10,2026-06-05,1,0,0,1,1
OL-0019272,ORD-015865,CD-PR,P1,700,700,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019273,ORD-015866,CD-SP,P1,700,700,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019274,ORD-015866,CD-SP,P2,900,900,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019278,ORD-015868,CD-SP,P1,700,700,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019279,ORD-015869,CD-PR,P2,450,450,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019280,ORD-015870,CD-SP,P3,300,300,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019281,ORD-015870,CD-SP,P4,300,300,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019282,ORD-015871,CD-GO,P1,700,700,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019283,ORD-015871,CD-GO,P3,300,300,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019284,ORD-015872,CD-PR,P1,700,700,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019285,ORD-015872,CD-PR,P4,300,300,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019286,ORD-015873,CD-PR,P2,450,450,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019287,ORD-015874,CD-SP,P2,450,450,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019288,ORD-015875,CD-SP,P4,300,300,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019289,ORD-015876,CD-PE,P1,700,700,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019290,ORD-015876,CD-PE,P5,500,500,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019291,ORD-015877,CD-SP,P1,700,700,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019292,ORD-015877,CD-SP,P2,450,450,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019293,ORD-015878,CD-PE,P2,450,450,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019294,ORD-015879,CD-GO,P1,700,700,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019295,ORD-015880,CD-SP,P3,300,300,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019296,ORD-015881,CD-PR,P4,75,75,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019297,ORD-015882,CD-PE,P1,350,350,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019298,ORD-015882,CD-PE,P5,125,125,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019299,ORD-015883,CD-GO,P1,175,175,2026-06-05,2026-06-12,2026-06-10,3,0,0,1,1
OL-0019300,ORD-015884,CD-PE,P3,75,75,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019301,ORD-015885,CD-SP,P1,350,350,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019302,ORD-015886,CD-SP,P4,225,225,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019303,ORD-015887,CD-PR,P1,175,175,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019304,ORD-015888,CD-SP,P3,75,75,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019306,ORD-015890,CD-SP,P2,112,112,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019307,ORD-015891,CD-SP,P1,175,175,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019308,ORD-015892,CD-SP,P3,75,75,2026-06-05,2026-06-11,2026-06-11,4,0,0,1,1
OL-0019309,ORD-015892,CD-SP,P5,125,125,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019310,ORD-015893,CD-PE,P2,224,224,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019311,ORD-015894,CD-PR,P2,224,224,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019312,ORD-015895,CD-SP,P2,112,112,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019313,ORD-015896,CD-GO,P2,112,112,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019314,ORD-015897,CD-SP,P2,112,112,2026-06-05,2026-06-11,2026-06-10,3,0,0,1,1
OL-0019315,ORD-015898,CD-SP,P2,112,112,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019316,ORD-015899,CD-GO,P1,48,48,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019317,ORD-015900,CD-PE,P4,24,24,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019318,ORD-015901,CD-GO,P2,42,42,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019319,ORD-015902,CD-PE,P1,126,126,2026-06-05,2026-06-11,2026-06-12,5,0,0,0,1
OL-0019320,ORD-015903,CD-PE,P5,12,12,2026-06-05,2026-06-11,2026-06-11,4,0,0,1,1
OL-0019321,ORD-015904,CD-GO,P3,6,6,2026-06-05,2026-06-12,2026-06-10,3,0,0,1,1
OL-0019322,ORD-015904,CD-GO,P4,6,6,2026-06-05,2026-06-12,2026-06-10,3,0,0,1,1
OL-0019324,ORD-015906,CD-SP,P2,96,96,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019325,ORD-015906,CD-SP,P3,60,60,2026-06-05,2026-06-11,2026-06-11,4,0,0,1,1
OL-0019326,ORD-015906,CD-SP,P5,24,24,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019327,ORD-015907,CD-PE,P2,66,66,2026-06-05,2026-06-11,2026-06-10,3,0,0,1,1
OL-0019328,ORD-015908,CD-SP,P1,60,60,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019329,ORD-015909,CD-GO,P1,24,24,2026-06-05,2026-06-12,2026-06-16,7,0,0,0,1
OL-0019330,ORD-015909,CD-GO,P2,18,18,2026-06-05,2026-06-12,2026-06-10,3,0,0,1,1
OL-0019331,ORD-015909,CD-GO,P5,12,12,2026-06-05,2026-06-12,2026-06-12,5,0,0,1,1
OL-0019332,ORD-015910,CD-PR,P2,96,96,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019333,ORD-015911,CD-SP,P4,24,24,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019334,ORD-015912,CD-PR,P1,72,72,2026-06-05,2026-06-10,2026-06-10,3,0,0,1,1
OL-0019335,ORD-015913,CD-PR,P5,6,6,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019336,ORD-015914,CD-PR,P4,24,24,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019338,ORD-015916,CD-PE,P3,18,18,2026-06-05,2026-06-11,2026-06-15,6,0,0,0,1
OL-0019339,ORD-015917,CD-GO,P4,12,12,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019340,ORD-015918,CD-PR,P1,18,18,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019341,ORD-015919,CD-SP,P4,42,42,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019342,ORD-015920,CD-PE,P2,30,30,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019343,ORD-015921,CD-SP,P1,132,132,2026-06-05,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019344,ORD-015922,CD-PR,P3,12,12,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019345,ORD-015923,CD-GO,P5,6,6,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019346,ORD-015924,CD-PR,P3,18,18,2026-06-05,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019275,ORD-015867,CD-PE,P1,700,700,2026-06-06,2026-06-12,2026-06-09,2,0,0,1,1
OL-0019276,ORD-015867,CD-PE,P2,900,900,2026-06-06,2026-06-12,2026-06-09,2,0,0,1,1
OL-0019277,ORD-015867,CD-PE,P3,300,300,2026-06-06,2026-06-12,2026-06-09,2,0,0,1,1
OL-0019305,ORD-015889,CD-PR,P1,175,175,2026-06-06,2026-06-10,2026-06-08,1,0,0,1,1
OL-0019323,ORD-015905,CD-SP,P2,84,84,2026-06-06,2026-06-11,2026-06-09,2,0,0,1,1
OL-0019337,ORD-015915,CD-GO,P3,12,12,2026-06-06,2026-06-11,2026-06-08,1,0,0,1,1
OL-0019347,ORD-015925,CD-SP,P4,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019348,ORD-015926,CD-PR,P1,700,700,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019349,ORD-015926,CD-PR,P2,900,900,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019350,ORD-015926,CD-PR,P3,300,300,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019351,ORD-015926,CD-PR,P4,300,300,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019352,ORD-015927,CD-PE,P1,1400,1400,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019353,ORD-015927,CD-PE,P2,450,450,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019354,ORD-015927,CD-PE,P3,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019355,ORD-015927,CD-PE,P4,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019356,ORD-015928,CD-SP,P4,900,900,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019357,ORD-015929,CD-SP,P3,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019358,ORD-015930,CD-SP,P1,2100,2100,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019359,ORD-015931,CD-PR,P1,700,700,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019362,ORD-015933,CD-GO,P2,450,450,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019363,ORD-015934,CD-GO,P1,700,700,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019364,ORD-015934,CD-GO,P2,450,450,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019365,ORD-015935,CD-PE,P3,300,300,2026-06-08,2026-06-12,2026-06-11,3,0,0,1,1
OL-0019366,ORD-015936,CD-PR,P1,700,700,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019367,ORD-015936,CD-PR,P2,450,450,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019368,ORD-015937,CD-PE,P1,700,700,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019369,ORD-015938,CD-GO,P2,450,450,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019372,ORD-015940,CD-SP,P2,450,450,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019373,ORD-015941,CD-PR,P2,450,450,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019374,ORD-015942,CD-SP,P4,300,300,2026-06-08,2026-06-12,2026-06-12,4,0,0,1,1
OL-0019375,ORD-015943,CD-SP,P1,2100,2100,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019376,ORD-015944,CD-PE,P1,700,700,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019377,ORD-015945,CD-SP,P3,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019378,ORD-015945,CD-SP,P4,300,300,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019379,ORD-015946,CD-PE,P2,450,450,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019380,ORD-015946,CD-PE,P4,300,300,2026-06-08,2026-06-12,2026-06-15,5,0,0,0,1
OL-0019381,ORD-015947,CD-GO,P1,700,700,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019382,ORD-015948,CD-SP,P5,125,125,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019383,ORD-015949,CD-SP,P2,112,112,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019384,ORD-015950,CD-SP,P4,150,150,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019385,ORD-015951,CD-PR,P1,175,175,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019386,ORD-015952,CD-SP,P2,112,112,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019387,ORD-015953,CD-GO,P2,112,112,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019388,ORD-015954,CD-SP,P4,75,75,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019389,ORD-015955,CD-PE,P2,224,224,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019390,ORD-015956,CD-PE,P3,75,75,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019391,ORD-015957,CD-SP,P1,525,525,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019392,ORD-015958,CD-SP,P2,224,224,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019393,ORD-015959,CD-PR,P1,175,175,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019394,ORD-015960,CD-PE,P4,150,150,2026-06-08,2026-06-12,2026-06-11,3,0,0,1,1
OL-0019395,ORD-015961,CD-SP,P3,225,225,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019396,ORD-015962,CD-SP,P1,175,175,2026-06-08,2026-06-12,2026-06-12,4,0,0,1,1
OL-0019397,ORD-015963,CD-PE,P1,175,175,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019398,ORD-015964,CD-SP,P4,150,150,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019399,ORD-015965,CD-GO,P2,112,112,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019400,ORD-015966,CD-PE,P1,175,175,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019401,ORD-015967,CD-PR,P2,336,336,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019403,ORD-015969,CD-PR,P3,75,75,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019404,ORD-015970,CD-PE,P3,75,75,2026-06-08,2026-06-12,2026-06-16,6,0,0,0,1
OL-0019405,ORD-015971,CD-GO,P1,350,350,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019406,ORD-015972,CD-PR,P1,175,175,2026-06-08,2026-06-11,2026-06-11,3,0,0,1,1
OL-0019407,ORD-015973,CD-GO,P2,112,112,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019408,ORD-015974,CD-SP,P4,75,75,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019409,ORD-015975,CD-PE,P2,112,112,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019410,ORD-015976,CD-GO,P4,75,75,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019411,ORD-015977,CD-SP,P2,112,112,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019412,ORD-015978,CD-SP,P1,175,175,2026-06-08,2026-06-12,2026-06-12,4,0,0,1,1
OL-0019413,ORD-015979,CD-SP,P2,112,112,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019414,ORD-015980,CD-PR,P4,75,75,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019415,ORD-015981,CD-PE,P1,350,350,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019416,ORD-015982,CD-SP,P4,30,30,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019417,ORD-015983,CD-PE,P4,42,42,2026-06-08,2026-06-12,2026-06-15,5,0,0,0,1
OL-0019418,ORD-015984,CD-GO,P4,24,24,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019419,ORD-015985,CD-PE,P2,96,96,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019420,ORD-015986,CD-PE,P3,6,6,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019421,ORD-015987,CD-SP,P1,60,60,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019422,ORD-015988,CD-GO,P1,36,36,2026-06-08,2026-06-15,2026-06-18,8,0,0,0,1
OL-0019423,ORD-015989,CD-SP,P2,48,48,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019424,ORD-015990,CD-SP,P3,60,60,2026-06-08,2026-06-12,2026-06-11,3,0,0,1,1
OL-0019425,ORD-015991,CD-GO,P4,12,12,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019426,ORD-015992,CD-SP,P4,12,12,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019427,ORD-015993,CD-GO,P1,72,72,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019428,ORD-015994,CD-PE,P2,30,30,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019429,ORD-015995,CD-SP,P1,168,168,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019430,ORD-015995,CD-SP,P5,42,42,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019431,ORD-015996,CD-PR,P1,84,84,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019432,ORD-015996,CD-PR,P4,24,24,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019433,ORD-015996,CD-PR,P5,12,12,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019434,ORD-015997,CD-PR,P1,120,120,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019435,ORD-015998,CD-GO,P5,6,6,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019436,ORD-015999,CD-PE,P3,60,60,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019437,ORD-016000,CD-GO,P2,102,102,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019438,ORD-016000,CD-GO,P3,18,18,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019439,ORD-016000,CD-GO,P5,12,12,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019440,ORD-016001,CD-SP,P2,24,24,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019441,ORD-016002,CD-SP,P4,42,42,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019442,ORD-016003,CD-SP,P1,72,72,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019443,ORD-016003,CD-SP,P2,120,120,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019444,ORD-016003,CD-SP,P4,36,36,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019445,ORD-016004,CD-PE,P5,30,30,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019446,ORD-016005,CD-PR,P2,90,90,2026-06-08,2026-06-11,2026-06-10,2,0,0,1,1
OL-0019447,ORD-016006,CD-GO,P3,18,18,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019448,ORD-016007,CD-GO,P2,30,30,2026-06-08,2026-06-15,2026-06-11,3,0,0,1,1
OL-0019449,ORD-016008,CD-SP,P2,96,96,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019450,ORD-016009,CD-SP,P3,42,42,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019451,ORD-016010,CD-PR,P3,36,36,2026-06-08,2026-06-11,2026-06-09,1,0,0,1,1
OL-0019452,ORD-016011,CD-PE,P1,198,198,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019453,ORD-016012,CD-PR,P2,60,60,2026-06-08,2026-06-11,2026-06-11,3,0,0,1,1
OL-0019454,ORD-016013,CD-SP,P4,66,66,2026-06-08,2026-06-12,2026-06-10,2,0,0,1,1
OL-0019360,ORD-015932,CD-SP,P2,1800,1800,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019361,ORD-015932,CD-SP,P3,300,300,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019455,ORD-016014,CD-PR,P5,500,500,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019456,ORD-016015,CD-PR,P1,700,700,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019457,ORD-016015,CD-PR,P2,900,900,2026-06-09,2026-06-12,2026-06-11,2,0,0,1,1
OL-0019458,ORD-016016,CD-PE,P1,1400,1400,2026-06-09,2026-06-15,2026-06-16,5,0,0,0,1
OL-0019459,ORD-016016,CD-PE,P2,900,900,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019460,ORD-016016,CD-PE,P4,300,300,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019461,ORD-016017,CD-SP,P1,700,700,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019462,ORD-016017,CD-SP,P3,300,300,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019463,ORD-016017,CD-SP,P4,600,600,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019464,ORD-016018,CD-SP,P2,900,900,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019465,ORD-016019,CD-PR,P1,700,700,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019466,ORD-016019,CD-PR,P4,300,300,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019467,ORD-016020,CD-SP,P2,450,450,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019468,ORD-016020,CD-SP,P4,300,300,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019469,ORD-016021,CD-GO,P4,300,300,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019470,ORD-016022,CD-SP,P1,1400,1400,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019370,ORD-015939,CD-SP,P2,450,450,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019371,ORD-015939,CD-SP,P5,500,500,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019471,ORD-016023,CD-PE,P1,700,700,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019472,ORD-016024,CD-PR,P4,300,300,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019473,ORD-016025,CD-GO,P1,700,700,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019475,ORD-016027,CD-PR,P2,450,450,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019476,ORD-016028,CD-SP,P2,450,450,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019478,ORD-016030,CD-PR,P1,700,700,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019479,ORD-016030,CD-PR,P3,300,300,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019480,ORD-016031,CD-PE,P4,300,300,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019481,ORD-016032,CD-SP,P1,700,700,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019482,ORD-016032,CD-SP,P4,900,900,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019483,ORD-016033,CD-PE,P2,450,450,2026-06-09,2026-06-15,2026-06-17,6,0,0,0,1
OL-0019484,ORD-016034,CD-GO,P4,300,300,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019485,ORD-016035,CD-GO,P2,450,450,2026-06-09,2026-06-16,2026-06-19,8,0,0,0,1
OL-0019486,ORD-016036,CD-SP,P2,450,450,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019402,ORD-015968,CD-PR,P5,125,125,2026-06-09,2026-06-12,2026-06-11,2,0,0,1,1
OL-0019487,ORD-016037,CD-PE,P2,112,112,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019488,ORD-016038,CD-SP,P1,525,525,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019489,ORD-016039,CD-SP,P4,75,75,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019490,ORD-016040,CD-GO,P4,75,75,2026-06-09,2026-06-16,2026-06-18,7,0,0,0,1
OL-0019492,ORD-016042,CD-GO,P3,75,75,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019495,ORD-016045,CD-PE,P4,75,75,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019496,ORD-016046,CD-PR,P1,175,175,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019497,ORD-016047,CD-PR,P2,112,112,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019498,ORD-016048,CD-PR,P3,75,75,2026-06-09,2026-06-12,2026-06-11,2,0,0,1,1
OL-0019499,ORD-016049,CD-PR,P2,112,112,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
