order_id,order_line_id,customer_id,sku,qty,order_ts,requested_date,ship_to_region,channel,segment
ORD-016552,OL-0020114,C-00350,P1,175,2026-06-17T13:05:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016553,OL-0020115,C-00359,P2,112,2026-06-17T11:51:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016554,OL-0020116,C-00376,P2,336,2026-06-17T09:20:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016555,OL-0020117,C-00385,P2,112,2026-06-17T13:01:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016556,OL-0020118,C-00387,P1,350,2026-06-17T15:29:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016557,OL-0020119,C-00402,P4,75,2026-06-17T11:57:00,2026-06-22,S,PORTAL,VAR
ORD-016558,OL-0020120,C-00428,P1,175,2026-06-17T11:58:00,2026-06-22,NE,TELEVENDAS,VAR
ORD-016559,OL-0020121,C-00439,P4,75,2026-06-17T13:04:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016560,OL-0020122,C-00444,P3,75,2026-06-17T11:39:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016561,OL-0020123,C-00453,P2,224,2026-06-17T09:01:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016562,OL-0020124,C-00501,P5,250,2026-06-17T15:58:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016563,OL-0020125,C-00559,P4,75,2026-06-17T13:50:00,2026-06-22,SE,PORTAL,VAR
ORD-016564,OL-0020126,C-00561,P3,75,2026-06-17T09:20:00,2026-06-22,NE,TELEVENDAS,VAR
ORD-016565,OL-0020127,C-00594,P1,175,2026-06-17T15:37:00,2026-06-22,NE,TELEVENDAS,VAR
ORD-016566,OL-0020128,C-00595,P5,125,2026-06-17T17:22:00,2026-06-22,S,PORTAL,VAR
ORD-016567,OL-0020129,C-00601,P4,75,2026-06-17T11:32:00,2026-06-22,NE,TELEVENDAS,VAR
ORD-016568,OL-0020130,C-00609,P1,175,2026-06-17T13:26:00,2026-06-22,NE,PORTAL,VAR
ORD-016569,OL-0020131,C-00621,P4,75,2026-06-17T09:40:00,2026-06-22,SE,TELEVENDAS,VAR
ORD-016570,OL-0020132,C-00659,P2,66,2026-06-17T11:42:00,2026-06-24,SE,PORTAL,ECM
ORD-016571,OL-0020133,C-00664,P5,60,2026-06-17T11:44:00,2026-06-24,SE,PORTAL,ECM
ORD-016572,OL-0020134,C-00670,P4,24,2026-06-17T11:41:00,2026-06-24,CO,PORTAL,ECM
ORD-016573,OL-0020135,C-00671,P2,30,2026-06-17T17:59:00,2026-06-24,S,PORTAL,ECM
ORD-016574,OL-0020136,C-00674,P3,42,2026-06-17T17:44:00,2026-06-24,NE,PORTAL,ECM
ORD-016575,OL-0020137,C-00680,P5,12,2026-06-17T19:27:00,2026-06-24,NE,PORTAL,ECM
ORD-016576,OL-0020138,C-00685,P2,48,2026-06-17T11:55:00,2026-06-24,SE,PORTAL,ECM
ORD-016577,OL-0020139,C-00689,P2,84,2026-06-17T15:51:00,2026-06-24,SE,PORTAL,ECM
ORD-016578,OL-0020140,C-00690,P2,42,2026-06-17T11:03:00,2026-06-24,SE,PORTAL,ECM
ORD-016579,OL-0020141,C-00695,P3,66,2026-06-17T09:41:00,2026-06-24,SE,PORTAL,ECM
ORD-016580,OL-0020142,C-00712,P2,36,2026-06-17T17:14:00,2026-06-24,N,PORTAL,ECM
ORD-016581,OL-0020143,C-00714,P2,66,2026-06-17T13:46:00,2026-06-24,S,PORTAL,ECM
ORD-016582,OL-0020144,C-00717,P2,60,2026-06-17T15:42:00,2026-06-24,CO,PORTAL,ECM
ORD-016582,OL-0020145,C-00717,P5,6,2026-06-17T15:42:00,2026-06-24,CO,PORTAL,ECM
ORD-016583,OL-0020146,C-00723,P1,120,2026-06-17T09:56:00,2026-06-24,S,PORTAL,ECM
ORD-016584,OL-0020147,C-00727,P4,48,2026-06-17T11:48:00,2026-06-24,SE,PORTAL,ECM
ORD-016585,OL-0020148,C-00734,P2,114,2026-06-17T11:50:00,2026-06-24,NE,PORTAL,ECM
ORD-016586,OL-0020149,C-00736,P3,12,2026-06-17T09:52:00,2026-06-24,N,PORTAL,ECM
ORD-016587,OL-0020150,C-00738,P5,18,2026-06-17T09:04:00,2026-06-24,S,PORTAL,ECM
ORD-016588,OL-0020151,C-00748,P1,42,2026-06-17T11:48:00,2026-06-24,N,PORTAL,ECM
ORD-016588,OL-0020152,C-00748,P5,6,2026-06-17T11:48:00,2026-06-24,N,PORTAL,ECM
ORD-016589,OL-0020153,C-00751,P1,72,2026-06-17T11:34:00,2026-06-24,CO,PORTAL,ECM
ORD-016589,OL-0020154,C-00751,P3,24,2026-06-17T11:34:00,2026-06-24,CO,PORTAL,ECM
ORD-016590,OL-0020155,C-00759,P4,18,2026-06-17T15:43:00,2026-06-24,S,PORTAL,ECM
ORD-016591,OL-0020156,C-00760,P1,168,2026-06-17T13:56:00,2026-06-24,SE,PORTAL,ECM
ORD-016592,OL-0020157,C-00764,P1,18,2026-06-17T13:20:00,2026-06-24,SE,PORTAL,ECM
ORD-016593,OL-0020158,C-00766,P2,54,2026-06-17T13:32:00,2026-06-24,SE,PORTAL,ECM
ORD-016594,OL-0020159,C-00775,P4,30,2026-06-17T15:11:00,2026-06-24,NE,PORTAL,ECM
ORD-016595,OL-0020160,C-00777,P2,72,2026-06-17T11:45:00,2026-06-24,SE,PORTAL,ECM
ORD-016596,OL-0020161,C-00780,P1,72,2026-06-17T13:48:00,2026-06-24,SE,PORTAL,ECM
ORD-016597,OL-0020162,C-00786,P4,18,2026-06-17T09:18:00,2026-06-24,N,PORTAL,ECM
ORD-016598,OL-0020163,C-00789,P1,126,2026-06-17T19:29:00,2026-06-24,NE,PORTAL,ECM
ORD-016599,OL-0020164,C-00790,P4,24,2026-06-17T13:22:00,2026-06-24,SE,PORTAL,ECM
ORD-016600,OL-0020165,C-00794,P4,66,2026-06-17T11:28:00,2026-06-24,SE,PORTAL,ECM
ORD-016601,OL-0020166,C-00806,P3,24,2026-06-17T13:03:00,2026-06-24,S,PORTAL,ECM
ORD-016602,OL-0020167,C-00816,P3,24,2026-06-17T15:26:00,2026-06-24,SE,PORTAL,ECM
ORD-016602,OL-0020168,C-00816,P4,24,2026-06-17T15:26:00,2026-06-24,SE,PORTAL,ECM
ORD-016603,OL-0020169,C-00001,P1,700,2026-06-18T13:59:00,2026-06-22,S,EDI,KA
ORD-016603,OL-0020170,C-00001,P3,300,2026-06-18T13:59:00,2026-06-22,S,EDI,KA
ORD-016603,OL-0020171,C-00001,P4,300,2026-06-18T13:59:00,2026-06-22,S,EDI,KA
ORD-016604,OL-0020172,C-00002,P1,700,2026-06-18T19:59:00,2026-06-22,SE,EDI,KA
ORD-016604,OL-0020173,C-00002,P4,600,2026-06-18T19:59:00,2026-06-22,SE,EDI,KA
ORD-016605,OL-0020174,C-00003,P2,450,2026-06-18T09:18:00,2026-06-22,S,EDI,KA
ORD-016606,OL-0020175,C-00004,P1,1400,2026-06-18T11:23:00,2026-06-23,NE,EDI,KA
ORD-016606,OL-0020176,C-00004,P2,450,2026-06-18T11:23:00,2026-06-23,NE,EDI,KA
ORD-016606,OL-0020177,C-00004,P3,300,2026-06-18T11:23:00,2026-06-23,NE,EDI,KA
ORD-016606,OL-0020178,C-00004,P4,300,2026-06-18T11:23:00,2026-06-23,NE,EDI,KA
ORD-016606,OL-0020179,C-00004,P5,500,2026-06-18T11:23:00,2026-06-23,NE,EDI,KA
ORD-016607,OL-0020180,C-00006,P2,450,2026-06-18T17:37:00,2026-06-22,SE,EDI,KA
ORD-016608,OL-0020181,C-00008,P2,450,2026-06-18T17:13:00,2026-06-22,S,EDI,KA
ORD-016609,OL-0020182,C-00009,P1,2100,2026-06-18T17:12:00,2026-06-22,SE,EDI,KA
ORD-016609,OL-0020183,C-00009,P2,1350,2026-06-18T17:12:00,2026-06-22,SE,EDI,KA
ORD-016609,OL-0020184,C-00009,P4,300,2026-06-18T17:12:00,2026-06-22,SE,EDI,KA
ORD-016610,OL-0020185,C-00010,P1,700,2026-06-18T13:21:00,2026-06-23,CO,EDI,KA
ORD-016610,OL-0020186,C-00010,P4,300,2026-06-18T13:21:00,2026-06-23,CO,EDI,KA
ORD-016611,OL-0020187,C-00011,P2,450,2026-06-18T13:21:00,2026-06-23,CO,EDI,KA
ORD-016612,OL-0020188,C-00012,P3,300,2026-06-18T19:44:00,2026-06-22,SE,EDI,KA
ORD-016613,OL-0020189,C-00013,P4,300,2026-06-18T09:35:00,2026-06-24,N,EDI,DIS
ORD-016614,OL-0020190,C-00017,P2,450,2026-06-18T09:07:00,2026-06-24,S,EDI,DIS
ORD-016615,OL-0020191,C-00019,P1,1400,2026-06-18T19:08:00,2026-06-24,NE,PORTAL,DIS
ORD-016615,OL-0020192,C-00019,P2,450,2026-06-18T19:08:00,2026-06-24,NE,PORTAL,DIS
ORD-016615,OL-0020193,C-00019,P3,300,2026-06-18T19:08:00,2026-06-24,NE,PORTAL,DIS
ORD-016616,OL-0020194,C-00021,P4,300,2026-06-18T13:00:00,2026-06-24,CO,PORTAL,DIS
ORD-016617,OL-0020195,C-00027,P1,1400,2026-06-18T11:39:00,2026-06-24,SE,EDI,DIS
ORD-016617,OL-0020196,C-00027,P5,500,2026-06-18T11:39:00,2026-06-24,SE,EDI,DIS
ORD-016618,OL-0020197,C-00036,P3,300,2026-06-18T15:59:00,2026-06-24,SE,EDI,DIS
ORD-016618,OL-0020198,C-00036,P4,600,2026-06-18T15:59:00,2026-06-24,SE,EDI,DIS
ORD-016619,OL-0020199,C-00038,P2,450,2026-06-18T15:46:00,2026-06-24,CO,EDI,DIS
ORD-016620,OL-0020200,C-00042,P1,700,2026-06-18T11:06:00,2026-06-24,S,EDI,DIS
ORD-016620,OL-0020201,C-00042,P4,300,2026-06-18T11:06:00,2026-06-24,S,EDI,DIS
ORD-016621,OL-0020202,C-00045,P2,450,2026-06-18T09:59:00,2026-06-24,SE,PORTAL,DIS
ORD-016622,OL-0020203,C-00046,P2,450,2026-06-18T17:54:00,2026-06-24,SE,EDI,DIS
ORD-016623,OL-0020204,C-00063,P2,112,2026-06-18T11:25:00,2026-06-23,SE,PORTAL,VAR
ORD-016624,OL-0020205,C-00072,P1,350,2026-06-18T13:08:00,2026-06-23,SE,TELEVENDAS,VAR
ORD-016625,OL-0020206,C-00108,P4,75,2026-06-18T13:58:00,2026-06-23,N,TELEVENDAS,VAR
ORD-016626,OL-0020207,C-00120,P1,175,2026-06-18T13:53:00,2026-06-23,S,PORTAL,VAR
ORD-016627,OL-0020208,C-00134,P2,112,2026-06-18T17:48:00,2026-06-23,S,TELEVENDAS,VAR
ORD-016628,OL-0020209,C-00135,P4,75,2026-06-18T17:47:00,2026-06-23,CO,PORTAL,VAR
ORD-016629,OL-0020210,C-00141,P1,175,2026-06-18T15:18:00,2026-06-23,CO,PORTAL,VAR
ORD-016630,OL-0020211,C-00154,P1,350,2026-06-18T11:51:00,2026-06-23,SE,PORTAL,VAR
ORD-016631,OL-0020212,C-00220,P4,75,2026-06-18T09:24:00,2026-06-23,S,PORTAL,VAR
ORD-016632,OL-0020213,C-00279,P2,224,2026-06-18T13:14:00,2026-06-23,SE,TELEVENDAS,VAR
ORD-016633,OL-0020214,C-00301,P4,75,2026-06-18T19:05:00,2026-06-23,SE,PORTAL,VAR
ORD-016634,OL-0020215,C-00321,P1,175,2026-06-18T13:49:00,2026-06-23,N,PORTAL,VAR
ORD-016635,OL-0020216,C-00327,P3,150,2026-06-18T13:29:00,2026-06-23,NE,PORTAL,VAR
ORD-016636,OL-0020217,C-00361,P2,336,2026-06-18T11:27:00,2026-06-23,SE,TELEVENDAS,VAR
ORD-016637,OL-0020218,C-00365,P1,175,2026-06-18T15:26:00,2026-06-23,SE,PORTAL,VAR
ORD-016638,OL-0020219,C-00376,P1,175,2026-06-18T13:15:00,2026-06-23,SE,PORTAL,VAR
ORD-016639,OL-0020220,C-00399,P4,75,2026-06-18T11:47:00,2026-06-23,SE,PORTAL,VAR
ORD-016640,OL-0020221,C-00458,P1,175,2026-06-18T11:44:00,2026-06-23,S,PORTAL,VAR
ORD-016641,OL-0020222,C-00469,P2,112,2026-06-18T13:36:00,2026-06-23,S,PORTAL,VAR
ORD-016642,OL-0020223,C-00502,P2,112,2026-06-18T13:00:00,2026-06-23,S,TELEVENDAS,VAR
ORD-016643,OL-0020224,C-00505,P4,75,2026-06-18T13:57:00,2026-06-23,NE,PORTAL,VAR
ORD-016644,OL-0020225,C-00510,P4,150,2026-06-18T17:31:00,2026-06-23,SE,TELEVENDAS,VAR
ORD-016645,OL-0020226,C-00513,P4,75,2026-06-18T11:40:00,2026-06-23,SE,PORTAL,VAR
ORD-016646,OL-0020227,C-00517,P2,112,2026-06-18T15:37:00,2026-06-23,CO,TELEVENDAS,VAR
ORD-016647,OL-0020228,C-00526,P1,175,2026-06-18T09:58:00,2026-06-23,NE,TELEVENDAS,VAR
ORD-016648,OL-0020229,C-00529,P3,75,2026-06-18T19:53:00,2026-06-23,S,PORTAL,VAR
ORD-016649,OL-0020230,C-00625,P1,175,2026-06-18T11:02:00,2026-06-23,NE,TELEVENDAS,VAR
ORD-016650,OL-0020231,C-00631,P3,75,2026-06-18T09:29:00,2026-06-23,SE,PORTAL,VAR
ORD-016651,OL-0020232,C-00640,P2,224,2026-06-18T17:38:00,2026-06-23,NE,PORTAL,VAR
ORD-016652,OL-0020233,C-00650,P4,6,2026-06-18T15:22:00,2026-06-25,SE,PORTAL,ECM
ORD-016653,OL-0020234,C-00652,P1,96,2026-06-18T17:16:00,2026-06-25,NE,PORTAL,ECM
ORD-016654,OL-0020235,C-00654,P2,66,2026-06-18T11:53:00,2026-06-25,S,PORTAL,ECM
ORD-016655,OL-0020236,C-00660,P1,96,2026-06-18T11:29:00,2026-06-25,SE,PORTAL,ECM
ORD-016656,OL-0020237,C-00669,P4,54,2026-06-18T11:09:00,2026-06-25,SE,PORTAL,ECM
ORD-016657,OL-0020238,C-00674,P1,78,2026-06-18T09:11:00,2026-06-25,NE,PORTAL,ECM
ORD-016657,OL-0020239,C-00674,P4,36,2026-06-18T09:11:00,2026-06-25,NE,PORTAL,ECM
ORD-016658,OL-0020240,C-00677,P1,30,2026-06-18T13:57:00,2026-06-25,N,PORTAL,ECM
ORD-016659,OL-0020241,C-00688,P2,90,2026-06-18T11:43:00,2026-06-25,SE,PORTAL,ECM
ORD-016660,OL-0020242,C-00695,P3,6,2026-06-18T09:34:00,2026-06-25,SE,PORTAL,ECM
ORD-016661,OL-0020243,C-00710,P3,12,2026-06-18T13:07:00,2026-06-25,N,PORTAL,ECM
ORD-016662,OL-0020244,C-00714,P1,114,2026-06-18T15:37:00,2026-06-25,S,PORTAL,ECM
ORD-016663,OL-0020245,C-00722,P2,60,2026-06-18T13:57:00,2026-06-25,S,PORTAL,ECM
ORD-016664,OL-0020246,C-00728,P1,24,2026-06-18T17:24:00,2026-06-25,S,PORTAL,ECM
ORD-016664,OL-0020247,C-00728,P4,30,2026-06-18T17:24:00,2026-06-25,S,PORTAL,ECM
ORD-016665,OL-0020248,C-00731,P1,144,2026-06-18T17:21:00,2026-06-25,SE,PORTAL,ECM
ORD-016666,OL-0020249,C-00736,P2,30,2026-06-18T13:53:00,2026-06-25,N,PORTAL,ECM
ORD-016667,OL-0020250,C-00743,P2,126,2026-06-18T11:54:00,2026-06-25,SE,PORTAL,ECM
ORD-016668,OL-0020251,C-00748,P4,12,2026-06-18T19:01:00,2026-06-25,N,PORTAL,ECM
ORD-016669,OL-0020252,C-00751,P2,42,2026-06-18T17:32:00,2026-06-25,CO,PORTAL,ECM
ORD-016670,OL-0020253,C-00753,P3,54,2026-06-18T13:46:00,2026-06-25,NE,PORTAL,ECM
ORD-016671,OL-0020254,C-00755,P4,36,2026-06-18T15:26:00,2026-06-25,SE,PORTAL,ECM
ORD-016672,OL-0020255,C-00757,P1,90,2026-06-18T13:37:00,2026-06-25,CO,PORTAL,ECM
ORD-016672,OL-0020256,C-00757,P3,18,2026-06-18T13:37:00,2026-06-25,CO,PORTAL,ECM
ORD-016672,OL-0020257,C-00757,P5,12,2026-06-18T13:37:00,2026-06-25,CO,PORTAL,ECM
ORD-016673,OL-0020258,C-00760,P5,24,2026-06-18T17:37:00,2026-06-25,SE,PORTAL,ECM
ORD-016674,OL-0020259,C-00769,P5,18,2026-06-18T15:07:00,2026-06-25,NE,PORTAL,ECM
ORD-016675,OL-0020260,C-00774,P2,84,2026-06-18T15:40:00,2026-06-25,NE,PORTAL,ECM
ORD-016676,OL-0020261,C-00781,P3,24,2026-06-18T17:07:00,2026-06-25,S,PORTAL,ECM
ORD-016677,OL-0020262,C-00782,P1,42,2026-06-18T15:31:00,2026-06-25,SE,PORTAL,ECM
ORD-016678,OL-0020263,C-00791,P1,30,2026-06-18T19:05:00,2026-06-25,SE,PORTAL,ECM
ORD-016679,OL-0020264,C-00792,P2,72,2026-06-18T11:48:00,2026-06-25,SE,PORTAL,ECM
ORD-016680,OL-0020265,C-00799,P4,18,2026-06-18T15:29:00,2026-06-25,SE,PORTAL,ECM
ORD-016681,OL-0020266,C-00804,P5,30,2026-06-18T17:29:00,2026-06-25,S,PORTAL,ECM
ORD-016682,OL-0020267,C-00807,P4,24,2026-06-18T17:30:00,2026-06-25,CO,PORTAL,ECM
ORD-016683,OL-0020268,C-00808,P3,54,2026-06-18T13:37:00,2026-06-25,SE,PORTAL,ECM
ORD-016684,OL-0020269,C-00809,P4,6,2026-06-18T11:37:00,2026-06-25,S,PORTAL,ECM
ORD-016685,OL-0020270,C-00814,P4,36,2026-06-18T15:46:00,2026-06-25,SE,PORTAL,ECM
ORD-016686,OL-0020271,C-00002,P4,900,2026-06-19T11:21:00,2026-06-23,SE,EDI,KA
ORD-016687,OL-0020272,C-00004,P1,700,2026-06-19T11:15:00,2026-06-24,NE,EDI,KA
ORD-016687,OL-0020273,C-00004,P2,450,2026-06-19T11:15:00,2026-06-24,NE,EDI,KA
ORD-016687,OL-0020274,C-00004,P4,300,2026-06-19T11:15:00,2026-06-24,NE,EDI,KA
ORD-016688,OL-0020275,C-00006,P2,450,2026-06-19T11:19:00,2026-06-23,SE,EDI,KA
ORD-016689,OL-0020276,C-00008,P1,700,2026-06-19T15:01:00,2026-06-23,S,EDI,KA
ORD-016689,OL-0020277,C-00008,P2,450,2026-06-19T15:01:00,2026-06-23,S,EDI,KA
ORD-016690,OL-0020278,C-00009,P1,1400,2026-06-19T15:02:00,2026-06-23,SE,EDI,KA
ORD-016690,OL-0020279,C-00009,P2,450,2026-06-19T15:02:00,2026-06-23,SE,EDI,KA
ORD-016690,OL-0020280,C-00009,P3,300,2026-06-19T15:02:00,2026-06-23,SE,EDI,KA
ORD-016691,OL-0020281,C-00011,P2,450,2026-06-19T17:34:00,2026-06-24,CO,EDI,KA
ORD-016692,OL-0020282,C-00017,P2,450,2026-06-19T15:18:00,2026-06-25,S,PORTAL,DIS
ORD-016693,OL-0020283,C-00021,P1,700,2026-06-19T15:59:00,2026-06-25,CO,PORTAL,DIS
ORD-016694,OL-0020284,C-00025,P1,700,2026-06-19T15:52:00,2026-06-25,S,EDI,DIS
ORD-016695,OL-0020285,C-00026,P2,450,2026-06-19T15:49:00,2026-06-25,SE,PORTAL,DIS
ORD-016696,OL-0020286,C-00027,P1,700,2026-06-19T19:30:00,2026-06-25,SE,EDI,DIS
ORD-016696,OL-0020287,C-00027,P4,300,2026-06-19T19:30:00,2026-06-25,SE,EDI,DIS
ORD-016697,OL-0020288,C-00031,P3,300,2026-06-19T13:43:00,2026-06-25,N,PORTAL,DIS
ORD-016698,OL-0020289,C-00032,P5,500,2026-06-19T19:56:00,2026-06-25,S,EDI,DIS
ORD-016699,OL-0020290,C-00039,P4,300,2026-06-19T13:08:00,2026-06-25,NE,PORTAL,DIS
ORD-016700,OL-0020291,C-00043,P2,450,2026-06-19T15:05:00,2026-06-25,SE,EDI,DIS
ORD-016701,OL-0020292,C-00045,P4,300,2026-06-19T13:02:00,2026-06-25,SE,EDI,DIS
ORD-016702,OL-0020293,C-00063,P5,125,2026-06-19T13:19:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016703,OL-0020294,C-00091,P4,75,2026-06-19T09:41:00,2026-06-24,CO,PORTAL,VAR
ORD-016704,OL-0020295,C-00097,P1,175,2026-06-19T09:43:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016705,OL-0020296,C-00108,P3,75,2026-06-19T09:27:00,2026-06-24,N,TELEVENDAS,VAR
ORD-016706,OL-0020297,C-00173,P4,75,2026-06-19T11:42:00,2026-06-24,SE,PORTAL,VAR
ORD-016707,OL-0020298,C-00190,P3,75,2026-06-19T11:08:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016708,OL-0020299,C-00230,P5,125,2026-06-19T19:46:00,2026-06-24,S,PORTAL,VAR
ORD-016709,OL-0020300,C-00232,P2,112,2026-06-19T11:36:00,2026-06-24,SE,PORTAL,VAR
ORD-016710,OL-0020301,C-00243,P3,75,2026-06-19T09:05:00,2026-06-24,NE,TELEVENDAS,VAR
ORD-016711,OL-0020302,C-00279,P4,75,2026-06-19T19:05:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016712,OL-0020303,C-00282,P1,175,2026-06-19T09:55:00,2026-06-24,S,PORTAL,VAR
ORD-016713,OL-0020304,C-00293,P4,75,2026-06-19T13:09:00,2026-06-24,NE,PORTAL,VAR
ORD-016714,OL-0020305,C-00350,P3,75,2026-06-19T13:28:00,2026-06-24,SE,PORTAL,VAR
ORD-016715,OL-0020306,C-00375,P2,112,2026-06-19T19:57:00,2026-06-24,S,PORTAL,VAR
ORD-016716,OL-0020307,C-00384,P1,350,2026-06-19T09:00:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016717,OL-0020308,C-00402,P3,75,2026-06-19T15:18:00,2026-06-24,S,PORTAL,VAR
ORD-016718,OL-0020309,C-00413,P2,112,2026-06-19T11:35:00,2026-06-24,N,TELEVENDAS,VAR
ORD-016719,OL-0020310,C-00432,P1,175,2026-06-19T19:25:00,2026-06-24,CO,TELEVENDAS,VAR
ORD-016719,OL-0020311,C-00432,P2,112,2026-06-19T19:25:00,2026-06-24,CO,TELEVENDAS,VAR
ORD-016720,OL-0020312,C-00433,P2,336,2026-06-19T09:00:00,2026-06-24,SE,TELEVENDAS,VAR
ORD-016721,OL-0020313,C-00439,P4,225,2026-06-19T13:04:00,2026-06-24,SE,PORTAL,VAR
ORD-016722,OL-0020314,C-00502,P1,175,2026-06-19T11:31:00,2026-06-24,S,TELEVENDAS,VAR
ORD-016723,OL-0020315,C-00523,P1,175,2026-06-19T13:08:00,2026-06-24,NE,TELEVENDAS,VAR
ORD-016724,OL-0020316,C-00525,P5,125,2026-06-19T15:20:00,2026-06-24,NE,TELEVENDAS,VAR
ORD-016725,OL-0020317,C-00564,P2,112,2026-06-19T17:46:00,2026-06-24,NE,TELEVENDAS,VAR
ORD-016726,OL-0020318,C-00574,P1,175,2026-06-19T11:52:00,2026-06-24,NE,PORTAL,VAR
ORD-016727,OL-0020319,C-00647,P4,6,2026-06-19T09:17:00,2026-06-26,N,PORTAL,ECM
ORD-016728,OL-0020320,C-00664,P2,90,2026-06-19T13:49:00,2026-06-26,SE,PORTAL,ECM
ORD-016729,OL-0020321,C-00670,P2,48,2026-06-19T13:38:00,2026-06-26,CO,PORTAL,ECM
ORD-016730,OL-0020322,C-00673,P3,30,2026-06-19T13:19:00,2026-06-26,NE,PORTAL,ECM
ORD-016731,OL-0020323,C-00674,P4,6,2026-06-19T15:16:00,2026-06-26,NE,PORTAL,ECM
ORD-016732,OL-0020324,C-00677,P2,18,2026-06-19T11:00:00,2026-06-26,N,PORTAL,ECM
ORD-016732,OL-0020325,C-00677,P5,6,2026-06-19T11:00:00,2026-06-26,N,PORTAL,ECM
ORD-016733,OL-0020326,C-00679,P5,24,2026-06-19T11:44:00,2026-06-26,SE,PORTAL,ECM
ORD-016734,OL-0020327,C-00680,P4,30,2026-06-19T11:47:00,2026-06-26,NE,PORTAL,ECM
ORD-016735,OL-0020328,C-00689,P2,102,2026-06-19T13:09:00,2026-06-26,SE,PORTAL,ECM
ORD-016735,OL-0020329,C-00689,P3,48,2026-06-19T13:09:00,2026-06-26,SE,PORTAL,ECM
ORD-016735,OL-0020330,C-00689,P4,60,2026-06-19T13:09:00,2026-06-26,SE,PORTAL,ECM
ORD-016736,OL-0020331,C-00691,P2,24,2026-06-19T11:43:00,2026-06-26,NE,PORTAL,ECM
ORD-016737,OL-0020332,C-00694,P2,60,2026-06-19T13:54:00,2026-06-26,NE,PORTAL,ECM
ORD-016738,OL-0020333,C-00702,P4,48,2026-06-19T17:19:00,2026-06-26,SE,PORTAL,ECM
ORD-016739,OL-0020334,C-00719,P1,48,2026-06-19T13:11:00,2026-06-26,SE,PORTAL,ECM
ORD-016740,OL-0020335,C-00722,P5,24,2026-06-19T11:24:00,2026-06-26,S,PORTAL,ECM
ORD-016741,OL-0020336,C-00728,P2,54,2026-06-19T11:54:00,2026-06-26,S,PORTAL,ECM
ORD-016742,OL-0020337,C-00740,P1,120,2026-06-19T11:28:00,2026-06-26,S,PORTAL,ECM
ORD-016743,OL-0020338,C-00742,P1,78,2026-06-19T15:24:00,2026-06-26,SE,PORTAL,ECM
ORD-016744,OL-0020339,C-00748,P1,24,2026-06-19T11:01:00,2026-06-26,N,PORTAL,ECM
ORD-016744,OL-0020340,C-00748,P3,6,2026-06-19T11:01:00,2026-06-26,N,PORTAL,ECM
ORD-016745,OL-0020341,C-00751,P4,36,2026-06-19T13:57:00,2026-06-26,CO,PORTAL,ECM
ORD-016746,OL-0020342,C-00757,P1,42,2026-06-19T11:32:00,2026-06-26,CO,PORTAL,ECM
ORD-016746,OL-0020343,C-00757,P3,12,2026-06-19T11:32:00,2026-06-26,CO,PORTAL,ECM
ORD-016746,OL-0020344,C-00757,P5,6,2026-06-19T11:32:00,2026-06-26,CO,PORTAL,ECM
ORD-016747,OL-0020345,C-00770,P2,12,2026-06-19T11:16:00,2026-06-26,SE,PORTAL,ECM
ORD-016748,OL-0020346,C-00773,P3,18,2026-06-19T09:25:00,2026-06-26,S,PORTAL,ECM
ORD-016749,OL-0020347,C-00774,P1,108,2026-06-19T15:50:00,2026-06-26,NE,PORTAL,ECM
ORD-016750,OL-0020348,C-00775,P5,18,2026-06-19T13:37:00,2026-06-26,NE,PORTAL,ECM
ORD-016751,OL-0020349,C-00781,P2,30,2026-06-19T13:36:00,2026-06-26,S,PORTAL,ECM
ORD-016752,OL-0020350,C-00791,P4,24,2026-06-19T13:10:00,2026-06-26,SE,PORTAL,ECM
ORD-016753,OL-0020351,C-00795,P1,48,2026-06-19T11:48:00,2026-06-26,SE,PORTAL,ECM
ORD-016754,OL-0020352,C-00809,P4,12,2026-06-19T11:23:00,2026-06-26,S,PORTAL,ECM
ORD-016755,OL-0020353,C-00001,P1,700,2026-06-22T09:43:00,2026-06-24,S,EDI,KA
ORD-016756,OL-0020354,C-00003,P1,700,2026-06-22T15:03:00,2026-06-24,S,EDI,KA
ORD-016757,OL-0020355,C-00004,P1,700,2026-06-22T15:10:00,2026-06-25,NE,EDI,KA
ORD-016757,OL-0020356,C-00004,P2,900,2026-06-22T15:10:00,2026-06-25,NE,EDI,KA
ORD-016757,OL-0020357,C-00004,P3,300,2026-06-22T15:10:00,2026-06-25,NE,EDI,KA
ORD-016757,OL-0020358,C-00004,P4,300,2026-06-22T15:10:00,2026-06-25,NE,EDI,KA
ORD-016758,OL-0020359,C-00007,P1,1400,2026-06-22T17:10:00,2026-06-24,SE,EDI,KA
